poll_timestamp,recorded_at_time,line_ref,vehicle_ref,operator_ref,latitude,longitude,bearing
2026-07-29 09:05:56.291253,2026-07-29 00:31:17,2X,SCCU-11202,SCCU,54.050713,-2.801991,90
2026-07-29 09:05:56.291253,2026-07-28 22:44:21,2X,SCCU-11204,SCCU,54.035393,-2.89658,108
2026-07-29 09:05:56.291253,2026-07-28 22:56:14,2X,SCCU-11206,SCCU,54.070438,-2.871618,180
2026-07-29 09:05:56.291253,2026-07-29 00:52:09,3,SCCU-11629,SCCU,53.761295,-2.695285,162
2026-07-29 09:05:56.291253,2026-07-28 12:18:52,3,SCCU-11637,SCCU,53.762138,-2.695779,132
2026-07-29 09:05:56.291253,2026-07-29 01:19:10,X2,SCCU-11638,SCCU,53.76115,-2.695213,156
2026-07-29 09:05:56.291253,2026-07-29 03:53:26,X2,SCCU-11644,SCCU,53.762287,-2.697398,144
2026-07-29 09:05:56.291253,2026-07-29 02:34:48,X2,SCCU-11663,SCCU,53.762108,-2.695958,108
2026-07-29 09:05:56.291253,2026-07-29 03:31:47,X2,SCCU-15229,SCCU,53.760456,-2.694913,288
2026-07-29 09:05:56.291253,2026-07-29 04:58:17,61,SCCU-15246,SCCU,53.76067,-2.695643,312
2026-07-29 09:05:56.291253,2026-07-29 02:59:02,X2,SCCU-15247,SCCU,53.762283,-2.69636,78
2026-07-29 09:05:56.291253,2026-07-28 15:32:34,X2,SCCU-15296,SCCU,53.680954,-2.933933,66
2026-07-29 09:10:02.147335,2026-07-29 09:05:55,X2,SCCU-15296,SCCU,53.76041,-2.695556,0
2026-07-29 09:10:24.442917,2026-07-29 09:09:58,X2,SCCU-15296,SCCU,53.755863,-2.711313,228
2026-07-29 09:10:46.849913,2026-07-29 09:10:38,X2,SCCU-15296,SCCU,53.753876,-2.717425,240
2026-07-29 09:12:20.087762,2026-07-29 09:11:59,X2,SCCU-15296,SCCU,53.749992,-2.728775,234
2026-07-29 09:12:42.722334,2026-07-29 09:12:19,X2,SCCU-15296,SCCU,53.749943,-2.730228,264
2026-07-29 09:13:03.933277,2026-07-29 09:12:40,X2,SCCU-15296,SCCU,53.74934,-2.733374,246
2026-07-29 09:13:26.007034,2026-07-29 09:13:20,X2,SCCU-15296,SCCU,53.747093,-2.738439,210
2026-07-29 09:14:32.790970,2026-07-29 09:14:20,X2,SCCU-15296,SCCU,53.743259,-2.745118,228
2026-07-29 09:14:55.272674,2026-07-29 09:14:40,X2,SCCU-15296,SCCU,53.741695,-2.747748,222
2026-07-29 09:15:17.516091,2026-07-29 09:15:01,X2,SCCU-15296,SCCU,53.740665,-2.748605,222
2026-07-29 09:15:39.679614,2026-07-29 09:15:21,X2,SCCU-15296,SCCU,53.739864,-2.750096,222
2026-07-29 09:16:02.075117,2026-07-29 09:15:41,X2,SCCU-15296,SCCU,53.737949,-2.753818,234
2026-07-29 09:16:24.561051,2026-07-29 09:16:01,X2,SCCU-15296,SCCU,53.735794,-2.758124,228
2026-07-29 09:16:46.138348,2026-07-29 09:16:21,X2,SCCU-15296,SCCU,53.734066,-2.75907,180
2026-07-29 09:19:43.650494,2026-07-29 09:19:23,X2,SCCU-15296,SCCU,53.707287,-2.793659,252
2026-07-29 09:20:06.728875,2026-07-29 09:19:44,X2,SCCU-15296,SCCU,53.706799,-2.795758,234
2026-07-29 09:20:29.109451,2026-07-29 09:20:04,X2,SCCU-15296,SCCU,53.704609,-2.799336,222
2026-07-29 09:20:50.319456,2026-07-29 09:20:24,X2,SCCU-15296,SCCU,53.701317,-2.804682,222
2026-07-29 09:21:11.510467,2026-07-29 09:20:45,X2,SCCU-15296,SCCU,53.698032,-2.80999,222
2026-07-29 09:05:56.291253,2026-07-28 22:48:28,X2,SCCU-15297,SCCU,53.557644,-3.056434,162
2026-07-29 09:05:56.291253,2026-07-28 15:05:22,X2,SCCU-15298,SCCU,0.0,0.0,0
2026-07-29 09:05:56.291253,2026-07-29 02:20:52,X2,SCCU-15301,SCCU,53.761128,-2.695795,0
2026-07-29 09:05:56.291253,2026-07-29 04:03:56,68,SCCU-15302,SCCU,53.751625,-3.031114,228
2026-07-29 09:05:56.291253,2026-07-28 17:38:04,X2,SCCU-15304,SCCU,53.545849,-3.054153,0
2026-07-29 09:05:56.291253,2026-07-29 03:22:51,68,SCCU-15474,SCCU,53.815373,-3.05581,354
2026-07-29 09:05:56.291253,2026-07-29 01:30:56,68,SCCU-15580,SCCU,0.0,0.0,0
2026-07-29 09:05:56.291253,2026-07-29 01:04:58,68,SCCU-15582,SCCU,53.762623,-2.69794,42
2026-07-29 09:05:56.291253,2026-07-29 03:58:49,68,SCCU-15839,SCCU,53.762161,-2.696241,90
2026-07-29 09:05:56.291253,2026-07-29 04:55:42,61,SCCU-15855,SCCU,53.778297,-2.877571,90
2026-07-29 09:05:56.291253,2026-07-28 23:40:02,2X,SCCU-19141,SCCU,54.035488,-2.897116,174
2026-07-29 09:05:56.291253,2026-07-29 03:29:26,61,SCCU-19569,SCCU,54.888782,-2.959592,54
2026-07-29 09:05:56.291253,2026-07-29 04:11:45,104,SCCU-25266,SCCU,54.897995,-2.948678,324
2026-07-29 09:05:56.291253,2026-07-29 01:10:31,79,SCCU-26009,SCCU,54.894039,-2.932451,258
2026-07-29 09:05:56.291253,2026-07-29 05:11:15,600,SCCU-26010,SCCU,54.897984,-2.948778,222
2026-07-29 09:23:49.519451,2026-07-29 09:23:32,61,SCCU-26010,SCCU,54.89864,-2.9491,0
2026-07-29 09:24:12.054822,2026-07-29 09:23:52,61,SCCU-26010,SCCU,54.898643,-2.949103,0
2026-07-29 09:24:34.597150,2026-07-29 09:24:13,61,SCCU-26010,SCCU,54.898647,-2.949111,0
2026-07-29 09:24:56.798148,2026-07-29 09:24:33,61,SCCU-26010,SCCU,54.898655,-2.949139,0
2026-07-29 09:05:56.291253,2026-07-29 02:05:32,600,SCCU-27101,SCCU,54.894062,-2.932576,258
2026-07-29 09:05:56.291253,2026-07-28 22:58:11,79,SCCU-27107,SCCU,54.894127,-2.931952,174
2026-07-29 09:05:56.291253,2026-07-29 00:11:46,79,SCCU-27141,SCCU,54.894302,-2.932337,264
2026-07-29 09:05:56.291253,2026-07-29 01:50:52,79,SCCU-27161,SCCU,54.894199,-2.931875,168
2026-07-29 09:05:56.291253,2026-07-28 23:28:07,61,SCCU-27164,SCCU,0.0,0.0,0
2026-07-29 09:05:56.291253,2026-07-28 23:53:18,104,SCCU-27166,SCCU,54.666676,-2.760046,144
2026-07-29 09:05:56.291253,2026-07-28 23:43:27,68,SCCU-27259,SCCU,0.0,0.0,0
2026-07-29 09:05:56.291253,2026-07-28 22:40:34,3,SCCU-27268,SCCU,53.761253,-2.695732,0
2026-07-29 09:05:56.291253,2026-07-29 01:04:25,600,SCCU-27296,SCCU,54.894051,-2.932247,0
2026-07-29 09:05:56.291253,2026-07-29 00:53:24,79,SCCU-27744,SCCU,54.894424,-2.932007,174
2026-07-29 09:05:56.291253,2026-07-28 18:57:17,104,SCCU-27745,SCCU,54.894173,-2.932166,102
2026-07-29 09:05:56.291253,2026-07-29 00:42:24,600,SCCU-27746,SCCU,54.652012,-3.464792,210
2026-07-29 09:05:56.291253,2026-07-29 03:06:29,600,SCCU-27749,SCCU,54.894241,-2.931942,168
2026-07-29 09:05:56.291253,2026-07-28 22:26:27,79,SCCU-27753,SCCU,54.995464,-3.066541,162
2026-07-29 09:05:56.291253,2026-07-28 22:33:41,508,SCCU-27769,SCCU,54.662273,-2.757744,48
2026-07-29 09:05:56.291253,2026-07-28 23:57:43,79,SCCU-27810,SCCU,54.894203,-2.932009,192
2026-07-29 09:05:56.291253,2026-07-29 01:33:55,3,SCCU-28636,SCCU,53.761982,-2.695693,144
2026-07-29 09:05:56.291253,2026-07-28 23:36:47,61,SCCU-28673,SCCU,53.818222,-3.054888,168
2026-07-29 09:05:56.291253,2026-07-29 02:14:50,61,SCCU-28674,SCCU,53.760994,-2.695301,0
2026-07-29 09:05:56.291253,2026-07-29 04:47:35,3,SCCU-28676,SCCU,53.762131,-2.698748,48
2026-07-29 09:05:56.291253,2026-07-28 22:03:50,61,SCCU-28677,SCCU,54.89418,-2.932259,96
2026-07-29 09:05:56.291253,2026-07-29 04:12:57,79,SCCU-36173,SCCU,54.894058,-2.932249,264
2026-07-29 09:05:56.291253,2026-07-28 23:57:30,104,SCCU-36196,SCCU,54.890068,-2.936027,306
2026-07-29 09:05:56.291253,2026-07-29 01:39:14,508,SCCU-36417,SCCU,54.330837,-2.745038,78
2026-07-29 09:05:56.291253,2026-07-29 02:42:34,3,SCCU-36419,SCCU,54.140186,-3.229923,24
2026-07-29 09:05:56.291253,2026-07-29 03:09:52,3,SCCU-36800,SCCU,0.0,0.0,0
2026-07-29 09:05:56.291253,2026-07-29 02:54:00,104,SCCU-37037,SCCU,54.894325,-2.932335,54
2026-07-29 09:05:56.291253,2026-07-29 02:15:37,508,SCCU-37093,SCCU,54.66106,-2.758172,198
2026-07-29 09:05:56.291253,2026-07-28 22:46:55,3,SCCU-37097,SCCU,54.111797,-3.228434,228
2026-07-29 09:05:56.291253,2026-07-29 04:17:27,61,SCCU-37121,SCCU,54.881371,-2.902956,300
2026-07-29 09:05:56.291253,2026-07-29 00:46:32,104,SCCU-37122,SCCU,54.665302,-2.751237,264
2026-07-29 09:05:56.291253,2026-07-28 21:53:58,60,SCCU-47966,SCCU,0.0,0.0,0
2026-07-29 09:05:56.291253,2026-07-29 04:12:32,81,SCCU-48128,SCCU,54.081371,-2.69461,228
2026-07-29 09:05:56.291253,2026-07-29 02:04:07,17A,SCMY-10566,SCMY,53.407578,-2.981994,234
2026-07-29 09:05:56.291253,2026-07-29 00:34:00,20,SCMY-10819,SCMY,53.481484,-2.888769,114
2026-07-29 09:05:56.291253,2026-07-28 23:59:06,20,SCMY-10821,SCMY,53.48135,-2.888725,210
2026-07-29 09:05:56.291253,2026-07-29 04:46:38,20,SCMY-10826,SCMY,53.460922,-2.902235,66
2026-07-29 09:05:56.291253,2026-07-29 00:18:01,20,SCMY-10827,SCMY,53.407955,-2.983795,228
2026-07-29 09:05:56.291253,2026-07-29 04:35:25,217,SCMY-10833,SCMY,53.46307,-2.900402,60
2026-07-29 09:05:56.291253,2026-07-29 01:28:42,217,SCMY-10836,SCMY,53.481651,-2.889295,114
2026-07-29 09:05:56.291253,2026-07-29 00:37:40,20,SCMY-11109,SCMY,53.481373,-2.888732,120
2026-07-29 09:05:56.291253,2026-07-29 01:32:11,31,SCMY-19907,SCMY,53.506142,-2.932011,210
2026-07-29 09:05:56.291253,2026-07-28 23:29:59,PR1,SCMY-26052,SCMY,53.160782,-2.912661,120
2026-07-29 09:05:56.291253,2026-07-28 23:52:19,PR1,SCMY-26053,SCMY,53.160778,-2.912562,96
2026-07-29 09:05:56.291253,2026-07-28 19:14:00,PR1,SCMY-26058,SCMY,53.161549,-2.907774,114
2026-07-29 09:05:56.291253,2026-07-29 00:28:59,2X,SCMY-27271,SCMY,53.194313,-2.888094,336
2026-07-29 09:05:56.291253,2026-07-29 05:11:59,31,SCMY-36314,SCMY,53.46257,-2.900634,150
2026-07-29 09:05:56.291253,2026-07-28 23:11:11,136,SCMY-36318,SCMY,53.451786,-2.990728,348
2026-07-29 09:05:56.291253,2026-07-28 23:32:21,61,SCMY-36803,SCMY,53.1437,-3.003867,324
2026-07-29 09:05:56.291253,2026-07-29 01:46:12,217,SCMY-36813,SCMY,53.481758,-2.889789,126
2026-07-29 09:05:56.291253,2026-07-29 00:55:11,217,SCMY-36861,SCMY,53.481815,-2.889902,120
2026-07-29 09:05:56.291253,2026-07-29 00:57:56,17A,SCMY-80504,SCMY,53.407406,-2.982116,0
2026-07-29 09:05:56.291253,2026-07-29 05:09:46,20,SCMY-80506,SCMY,53.462891,-2.900724,324
2026-07-29 09:05:56.291253,2026-07-28 19:47:34,17A,SCMY-80511,SCMY,53.462238,-2.899963,0
2026-07-29 09:05:56.291253,2026-07-29 00:06:49,20,SCMY-80514,SCMY,53.408512,-2.983489,48
2026-07-29 09:05:56.291253,2026-07-29 02:32:43,17A,SCMY-80520,SCMY,53.461521,-2.900307,60
2026-07-29 09:05:56.291253,2026-07-29 05:08:26,20,SCMY-80522,SCMY,0.0,0.0,0
2026-07-29 09:05:56.291253,2026-07-29 04:57:58,17A,SCMY-82403,SCMY,53.48156,-2.890013,282
2026-07-29 09:05:56.291253,2026-07-29 01:01:45,20,SCMY-82434,SCMY,53.498825,-2.880798,276
2026-07-29 09:05:56.291253,2026-07-29 04:26:06,20,SCMY-82440,SCMY,53.452122,-2.963448,210
2026-07-29 09:05:56.291253,2026-07-28 23:23:05,40,SCCU-10029,SCCU,54.050694,-2.801362,54
2026-07-29 09:05:56.291253,2026-07-29 05:25:32,30,SCCU-10623,SCCU,54.643814,-3.548565,12
2026-07-29 09:05:56.291253,2026-07-28 23:14:39,6,SCCU-10694,SCCU,54.111072,-3.230603,138
2026-07-29 09:05:56.291253,2026-07-29 00:38:37,30,SCCU-11120,SCCU,54.643757,-3.548561,132
2026-07-29 09:05:56.291253,2026-07-29 01:02:29,30,SCCU-11122,SCCU,54.643761,-3.54866,18
2026-07-29 09:05:56.291253,2026-07-29 03:10:32,40,SCCU-11139,SCCU,54.05072,-2.801237,66
2026-07-29 09:05:56.291253,2026-07-29 05:08:22,100,SCCU-11140,SCCU,54.048862,-2.803199,348
2026-07-29 09:05:56.291253,2026-07-29 05:31:01,100,SCCU-11142,SCCU,54.049748,-2.803244,0
2026-07-29 09:05:56.291253,2026-07-29 00:18:30,30,SCCU-11152,SCCU,54.531841,-3.540991,0
2026-07-29 09:05:56.291253,2026-07-28 23:01:37,40,SCCU-11210,SCCU,54.06097,-2.841703,0
2026-07-29 09:05:56.291253,2026-07-29 05:03:33,100,SCCU-11212,SCCU,0.0,0.0,0
2026-07-29 09:05:56.291253,2026-07-28 23:01:33,100,SCCU-12207,SCCU,54.070648,-2.870698,102
2026-07-29 09:05:56.291253,2026-07-28 22:03:44,100,SCCU-12210,SCCU,54.070492,-2.872604,78
2026-07-29 09:05:56.291253,2026-07-28 23:51:32,9,SCCU-15241,SCCU,53.760178,-2.695372,234
2026-07-29 09:05:56.291253,2026-07-29 04:49:55,100,SCCU-15679,SCCU,54.050396,-2.801475,300
2026-07-29 09:05:56.291253,2026-07-29 03:36:31,30,SCCU-15721,SCCU,54.598984,-3.536171,24
2026-07-29 09:05:56.291253,2026-07-29 00:18:19,6,SCCU-15728,SCCU,54.110867,-3.228779,0
2026-07-29 09:05:56.291253,2026-07-29 02:00:16,6,SCCU-15822,SCCU,54.1119,-3.227924,42
2026-07-29 09:05:56.291253,2026-07-28 13:36:32,9,SCCU-15908,SCCU,53.760357,-2.694278,240
2026-07-29 09:05:56.291253,2026-07-28 23:37:43,9,SCCU-15911,SCCU,53.760323,-2.694475,246
2026-07-29 09:05:56.291253,2026-07-28 23:23:39,30,SCCU-15920,SCCU,54.643501,-3.548441,0
2026-07-29 09:05:56.291253,2026-07-28 22:35:12,30,SCCU-26002,SCCU,54.643509,-3.548684,180
2026-07-29 09:05:56.291253,2026-07-29 04:58:21,30,SCCU-26003,SCCU,54.548592,-3.585459,132
2026-07-29 09:05:56.291253,2026-07-29 02:27:53,30,SCCU-26004,SCCU,54.548077,-3.588238,306
2026-07-29 09:05:56.291253,2026-07-28 23:29:02,30,SCCU-26005,SCCU,54.599812,-3.53642,48
2026-07-29 09:05:56.291253,2026-07-29 00:24:07,30,SCCU-26006,SCCU,54.643684,-3.548569,162
2026-07-29 09:05:56.291253,2026-07-28 23:49:52,30,SCCU-26141,SCCU,54.643597,-3.548612,60
2026-07-29 09:05:56.291253,2026-07-28 21:32:52,6,SCCU-27167,SCCU,54.070671,-2.87077,54
2026-07-29 09:05:56.291253,2026-07-29 04:03:55,7,SCCU-27172,SCCU,54.05043,-2.801151,270
2026-07-29 09:05:56.291253,2026-07-29 00:52:26,30,SCCU-27751,SCCU,54.643547,-3.548562,18
2026-07-29 09:05:56.291253,2026-07-29 05:11:47,30,SCCU-27752,SCCU,54.643635,-3.550925,108
2026-07-29 09:05:56.291253,2026-07-29 00:32:07,30,SCCU-27766,SCCU,54.599533,-3.536968,42
2026-07-29 09:05:56.291253,2026-07-28 23:19:36,30,SCCU-28748,SCCU,54.6436,-3.548599,54
2026-07-29 09:05:56.291253,2026-07-29 05:20:26,30,SCCU-36105,SCCU,0.0,0.0,0
2026-07-29 09:05:56.291253,2026-07-29 00:18:03,63,SCCU-37125,SCCU,54.886078,-2.980164,0
2026-07-29 09:05:56.291253,2026-07-29 04:19:52,30,SCCU-37493,SCCU,54.643547,-3.54867,120
2026-07-29 09:05:56.291253,2026-07-29 04:03:21,11,SCCU-48036,SCCU,0.0,0.0,0
2026-07-29 09:05:56.291253,2026-07-28 23:23:28,3A,SCCU-48131,SCCU,54.547707,-3.587546,312
2026-07-29 09:05:56.291253,2026-07-29 01:34:00,51,SCCU-48195,SCCU,54.102787,-2.79501,210
2026-07-29 09:05:56.291253,2026-07-29 05:08:04,6,SCCU-48196,SCCU,54.111927,-3.22852,30
2026-07-29 09:05:56.291253,2026-07-29 02:00:57,7,SCCU-48198,SCCU,54.112137,-3.228328,318
2026-07-29 09:05:56.291253,2026-07-29 00:24:13,7,SCCU-48200,SCCU,54.111256,-3.22957,54
2026-07-29 09:05:56.291253,2026-07-29 04:29:09,38A,SCMY-11628,SCMY,53.359261,-2.998403,96
2026-07-29 09:05:56.291253,2026-07-29 00:34:58,38,SCMY-15466,SCMY,53.359299,-2.998524,48
2026-07-29 09:05:56.291253,2026-07-29 01:31:44,38A,SCMY-15467,SCMY,53.359344,-2.998783,36
2026-07-29 09:05:56.291253,2026-07-29 04:43:39,38A,SCMY-15471,SCMY,53.396423,-3.124854,246
2026-07-29 09:05:56.291253,2026-07-29 00:32:13,38,SCMY-15596,SCMY,53.306362,-2.972598,54
2026-07-29 09:05:56.291253,2026-07-29 05:29:46,38A,SCMY-15743,SCMY,53.359116,-2.999736,36
2026-07-29 09:05:56.291253,2026-07-28 23:47:20,38,SCMY-15744,SCMY,53.339428,-2.975367,48
2026-07-29 09:05:56.291253,2026-07-29 03:34:26,38A,SCMY-27219,SCMY,53.359268,-2.99865,126
2026-07-29 09:05:56.291253,2026-07-28 19:02:16,W7,SCMY-27272,SCMY,53.192753,-2.529232,276
2026-07-29 09:05:56.291253,2026-07-29 05:01:22,33,SCMY-36797,SCMY,53.477776,-2.906824,144
2026-07-29 09:05:56.291253,2026-07-29 00:00:15,6,SCMY-48193,SCMY,53.276432,-2.904202,138
2026-07-29 09:05:56.291253,2026-07-29 04:41:08,82,SCMY-82410,SCMY,53.358356,-2.890211,66
2026-07-29 09:05:56.291253,2026-07-28 23:52:41,82,SCMY-82413,SCMY,53.358356,-2.890162,84
2026-07-29 09:05:56.291253,2026-07-29 03:57:28,82,SCMY-82418,SCMY,53.402023,-2.987231,0
2026-07-29 09:05:56.291253,2026-07-29 00:40:32,82,SCMY-82419,SCMY,53.402279,-2.986954,324
2026-07-29 09:05:56.291253,2026-07-29 00:06:27,82,SCMY-82424,SCMY,53.358208,-2.890838,114
2026-07-29 09:05:56.291253,2026-07-29 05:19:05,82,SCMY-82427,SCMY,53.358356,-2.889922,90
2026-07-29 09:05:56.291253,2026-07-29 03:57:33,82,SCMY-82438,SCMY,53.358212,-2.890543,60
2026-07-29 09:05:56.291253,2026-07-29 05:00:22,82,SCMY-82444,SCMY,53.35508,-2.892563,180
2026-07-29 09:05:56.291253,2026-07-28 21:06:24,6C,SCCU-10022,SCCU,54.070709,-2.870698,84
2026-07-29 09:05:56.291253,2026-07-28 23:50:22,685,SCCU-10691,SCCU,54.894043,-2.932078,240
2026-07-29 09:05:56.291253,2026-07-29 04:20:55,685,SCCU-11155,SCCU,54.898384,-2.948514,168
2026-07-29 09:05:56.291253,2026-07-29 03:24:33,685,SCCU-11156,SCCU,54.894104,-2.932101,222
2026-07-29 09:05:56.291253,2026-07-28 18:41:51,755,SCCU-11215,SCCU,54.024052,-2.905615,138
2026-07-29 09:05:56.291253,2026-07-28 23:04:25,45,SCCU-11578,SCCU,54.328629,-2.747228,192
2026-07-29 09:05:56.291253,2026-07-29 07:59:30,111,SCCU-11631,SCCU,53.753979,-2.690078,42
2026-07-29 09:05:56.291253,2026-07-29 00:11:38,111,SCCU-11643,SCCU,53.760883,-2.695263,0
2026-07-29 09:05:56.291253,2026-07-28 23:49:17,111,SCCU-15227,SCCU,53.761688,-2.695458,132
2026-07-29 09:05:56.291253,2026-07-29 04:55:02,111,SCCU-15232,SCCU,53.762569,-2.698041,66
2026-07-29 09:05:56.291253,2026-07-29 00:42:15,111,SCCU-15236,SCCU,53.761131,-2.695831,354
2026-07-29 09:05:56.291253,2026-07-29 03:41:03,111,SCCU-15239,SCCU,53.761513,-2.695443,168
2026-07-29 09:05:56.291253,2026-07-28 23:41:00,111,SCCU-15240,SCCU,53.761116,-2.695452,348
2026-07-29 09:05:56.291253,2026-07-29 00:44:22,111,SCCU-15243,SCCU,53.757935,-2.690757,138
2026-07-29 09:05:56.291253,2026-07-28 13:03:53,111,SCCU-15249,SCCU,53.779266,-2.736566,270
2026-07-29 09:05:56.291253,2026-07-29 02:00:30,111,SCCU-15535,SCCU,53.760971,-2.6952,300
2026-07-29 09:05:56.291253,2026-07-29 00:29:19,111,SCCU-15581,SCCU,53.689117,-2.726606,288
2026-07-29 09:05:56.291253,2026-07-29 01:13:42,755,SCCU-15699,SCCU,54.071499,-2.860667,90
2026-07-29 09:05:56.291253,2026-07-28 23:45:23,6C,SCCU-15818,SCCU,54.064445,-2.842826,240
2026-07-29 09:05:56.291253,2026-07-29 04:19:04,111,SCCU-15823,SCCU,53.761692,-2.695522,348
2026-07-29 09:05:56.291253,2026-07-29 03:56:20,111,SCCU-15906,SCCU,53.761604,-2.694694,0
2026-07-29 09:05:56.291253,2026-07-29 01:02:37,111,SCCU-15909,SCCU,53.761128,-2.695282,312
2026-07-29 09:05:56.291253,2026-07-29 01:24:17,179,SCCU-25267,SCCU,54.898666,-2.949109,0
2026-07-29 09:05:56.291253,2026-07-29 01:16:06,563,SCCU-27295,SCCU,54.66272,-2.75663,270
2026-07-29 09:05:56.291253,2026-07-29 02:15:06,685,SCCU-37123,SCCU,54.894089,-2.932254,276
2026-07-29 09:05:56.291253,2026-07-29 00:09:49,472,SCMY-10884,SCMY,53.340759,-3.081032,324
2026-07-29 09:05:56.291253,2026-07-28 23:55:22,472,SCMY-10888,SCMY,53.34169,-3.082192,330
2026-07-29 09:05:56.291253,2026-07-28 20:38:50,97,SCMY-47335,SCMY,53.486172,-2.902551,54
2026-07-29 09:05:56.291253,2026-07-29 04:25:25,86,SCMY-82401,SCMY,53.359104,-2.889977,210
2026-07-29 09:05:56.291253,2026-07-29 04:11:39,86C,SCMY-82404,SCMY,53.391796,-2.892806,198
2026-07-29 09:05:56.291253,2026-07-28 23:37:03,86,SCMY-82409,SCMY,53.358581,-2.89053,210
2026-07-29 09:05:56.291253,2026-07-28 21:32:15,86,SCMY-82414,SCMY,53.401897,-2.98638,156
2026-07-29 09:05:56.291253,2026-07-29 04:42:45,86C,SCMY-82420,SCMY,53.365326,-2.891979,0
2026-07-29 09:05:56.291253,2026-07-29 01:01:10,86,SCMY-82421,SCMY,53.35836,-2.889982,0
2026-07-29 09:05:56.291253,2026-07-29 05:21:39,86,SCMY-82428,SCMY,53.440922,-2.908548,48
2026-07-29 09:05:56.291253,2026-07-29 00:08:53,86C,SCMY-82430,SCMY,53.402329,-2.986614,246
2026-07-29 09:05:56.291253,2026-07-29 04:43:34,86,SCMY-82433,SCMY,53.402313,-2.986621,240
2026-07-29 09:05:56.291253,2026-07-29 05:03:14,86,SCMY-82435,SCMY,53.358208,-2.889714,168
2026-07-29 09:05:56.291253,2026-07-29 00:14:48,86,SCMY-82443,SCMY,53.357945,-2.890278,288
2026-07-29 09:05:56.291253,2026-07-28 23:53:17,X6,SCCU-10553,SCCU,54.111927,-3.227972,48
2026-07-29 09:05:56.291253,2026-07-29 04:45:11,555,SCCU-10560,SCCU,54.329597,-2.745298,258
2026-07-29 09:05:56.291253,2026-07-29 00:04:53,555,SCCU-10561,SCCU,54.050857,-2.800505,0
2026-07-29 09:05:56.291253,2026-07-28 23:10:39,555,SCCU-10562,SCCU,54.050796,-2.800503,12
2026-07-29 09:05:56.291253,2026-07-28 23:58:38,2,SCCU-10692,SCCU,54.114021,-3.235397,318
2026-07-29 09:05:56.291253,2026-07-28 22:06:22,555,SCCU-11205,SCCU,54.050652,-2.800601,0
2026-07-29 09:05:56.291253,2026-07-29 00:52:40,555,SCCU-11211,SCCU,54.050514,-2.800625,354
2026-07-29 09:05:56.291253,2026-07-29 00:50:33,555,SCCU-11571,SCCU,54.330013,-2.745442,0
2026-07-29 09:05:56.291253,2026-07-29 01:50:18,555,SCCU-11572,SCCU,54.32991,-2.745439,348
2026-07-29 09:05:56.291253,2026-07-29 03:23:38,555,SCCU-11573,SCCU,54.32972,-2.745427,324
2026-07-29 09:05:56.291253,2026-07-29 03:48:44,555,SCCU-11574,SCCU,54.329914,-2.74516,0
2026-07-29 09:05:56.291253,2026-07-29 02:57:04,555,SCCU-11575,SCCU,54.430039,-2.962592,72
2026-07-29 09:05:56.291253,2026-07-28 23:42:50,555,SCCU-11577,SCCU,54.3302,-2.745429,270
2026-07-29 09:05:56.291253,2026-07-29 02:48:12,555,SCCU-11579,SCCU,54.329582,-2.745044,150
2026-07-29 09:05:56.291253,2026-07-29 01:27:18,X6,SCCU-15685,SCCU,54.111595,-3.229214,42
2026-07-29 09:05:56.291253,2026-07-29 05:20:42,X6,SCCU-15725,SCCU,54.11195,-3.228197,138
2026-07-29 09:05:56.291253,2026-07-29 00:04:26,X6,SCCU-15727,SCCU,54.194061,-3.094503,282
2026-07-29 09:05:56.291253,2026-07-29 04:44:44,2,SCCU-15840,SCCU,0.0,0.0,0
2026-07-29 09:05:56.291253,2026-07-29 00:33:09,2,SCCU-15907,SCCU,53.761353,-2.695469,114
2026-07-29 09:05:56.291253,2026-07-29 05:02:33,2,SCCU-15913,SCCU,0.0,0.0,0
2026-07-29 09:05:56.291253,2026-07-29 00:20:28,2,SCCU-15923,SCCU,0.0,0.0,0
2026-07-29 09:05:56.291253,2026-07-28 22:56:54,2,SCCU-27148,SCCU,54.1119,-3.228228,42
2026-07-29 09:05:56.291253,2026-07-28 18:50:37,509,SCCU-27160,SCCU,54.665684,-2.751527,288
2026-07-29 09:05:56.291253,2026-07-28 23:51:13,109,SCCU-27260,SCCU,53.761101,-2.695319,156
2026-07-29 09:05:56.291253,2026-07-29 04:06:18,109,SCCU-27290,SCCU,53.652992,-2.627343,168
2026-07-29 09:05:56.291253,2026-07-29 09:05:42,2,SCCU-28672,SCCU,53.648937,-2.609544,108
2026-07-29 09:06:18.352817,2026-07-29 09:06:02,2,SCCU-28672,SCCU,53.648941,-2.609528,108
2026-07-29 09:06:40.630185,2026-07-29 09:06:23,2,SCCU-28672,SCCU,53.648933,-2.609519,108
2026-07-29 09:07:03.104568,2026-07-29 09:06:43,2,SCCU-28672,SCCU,53.648937,-2.609514,108
2026-07-29 09:07:25.857265,2026-07-29 09:07:03,2,SCCU-28672,SCCU,53.648933,-2.609525,108
2026-07-29 09:07:48.438607,2026-07-29 09:07:23,2,SCCU-28672,SCCU,53.648941,-2.609544,108
2026-07-29 09:08:10.372179,2026-07-29 09:08:04,2,SCCU-28672,SCCU,53.64893,-2.609544,108
2026-07-29 09:08:32.663044,2026-07-29 09:08:24,2,SCCU-28672,SCCU,53.648914,-2.6095,108
2026-07-29 09:08:54.905639,2026-07-29 09:08:44,2,SCCU-28672,SCCU,53.648914,-2.60949,108
